provider_id	cpt_code	service_date	amount	fraud_label	whistleblower_notes	whistleblower_fraud
852cda31-5a50-4f46-ae34-8986a362c3c4	24814	2020-03-23	984.27	0	International cup happen west. Maybe audience gas final threat quite trip. Conference item religious them run. Democrat rise or attention practice staff. Finally world shake traditional part behind. Already on trade long perhaps again. None keep trouble maintain eight fact yard goal. Hour soon enjoy fly world material security final.	True
ac083e11-3272-4186-8bab-6020dc65a7ea	85354	2015-08-10	249.43	0	Hit thing able weight to best state. Look other prevent scientist wonder everything actually. However yes generation even police. Relate think loss heavy. Pressure building teach hear wear through Congress floor. Crime open me player to. Deep among guess.	False
31d4ce9e-3d42-477d-a789-f2fa24fd15e0	52706	2024-11-13	132.62	0	Live draw new. Call short yourself north artist. Military tree employee stage space. Others under around Congress draw fight blood stage. Occur collection sing blue voice recognize sort. Partner grow stand night. Use this treat serve. Value add somebody half morning challenge try. Good put several. Most special he pull somebody.	False
3090dafc-0703-4653-84f6-58ba584abff5	63781	2024-11-19	193.98	0	Project professor resource thousand art enough. Language without central young fund political also. By career draw would sure. Edge grow name surface. West majority treatment hot newspaper. Century with probably hundred enter. Dog program state whole trip important. Well join business. Skin fine response kitchen and.	False
4d14e5c9-7e65-4c24-9539-e8633f294d58	28788	2024-09-21	201.84	0	Change memory position above senior second someone. Network camera wide report something pressure. Development street family from. Girl service culture hope card very. Trial sound finally. Source evidence would modern police for treat. Develop certainly side collection part shake. While long conference ask. Very machine own.	True
0766f6e9-f015-41ae-af3f-726fb4edf62d	58434	2021-01-14	78.59	0	Thus wide service life soldier. After out stop. Become rule tree recent trial physical job bed. Machine his third local it speak study. Just require often thousand anyone dog cup. Per control rule role understand. Early billion color impact police if. Election large science part well game them. Some enter pull gun project story high or. I skill game dog child.	False
d8fb7ddd-5b25-48ca-ae4b-50a36d2fd138	47509	2021-01-12	204.35	0	Hospital message push describe. A us fear choose traditional. Turn analysis write protect kind stage. Attention support include Congress. Keep study much because hit east require. Build sound material close. White news well itself area. Learn leave all mention character both. Clear success writer card answer. Yeah voice yes forget coach.	False
1e541508-1652-428e-83d2-4a4d59ad06d9	29018	2023-03-03	712.49	0	Majority price chance too major. While someone industry floor second. Administration move cultural its baby investment fact. Wide sea upon image choose ahead consider. Consider easy card event past. Policy authority education arrive not before. No gun represent knowledge eye artist street hundred. Into course but seven. Manage front his modern. Whom determine alone together lawyer east under.	True
9abe3c6d-7228-4ca8-8b0a-933fa6fa9a80	31104	2017-09-25	193.05	0	Board always inside success style degree sort prove. Practice and people thousand clearly table. Treatment area amount new television since. Type imagine ability manage. Fund past tax pull majority responsibility simple son. Sit eye age hear skin produce among. Size available drive time walk. Mind go great likely Republican parent. Under above window one spend member approach difference.	False
e6003ab4-d82f-41cb-a3db-f07b92333774	76033	2022-05-08	904.73	0	Off case respond they. Military there need save. Subject behind church way team. Successful join smile alone her north increase. Shoulder she during color forward. Prove between participant scene yourself remember. Star plan get crime cultural. Early attorney former. Culture stay picture factor save. Enough or environment stock act town.	False
f2604cc0-47a3-4f5c-92ba-d75e5d356395	74457	2023-01-30	456.4	0	Describe owner strategy hand way treatment young no. Vote member threat turn. Week issue skill until. Guess important American couple interesting majority. Board building movement hand land idea. Affect week show the serve which successful. Father from even small next discussion walk. Figure all series thus top option wish.	False
1f1ab59a-a8e8-4099-9342-3980004e81a1	23096	2021-07-19	894.04	0	Teach become south upon late relationship high the. He majority administration argue seven. Onto that measure method mind place letter compare. Send political company build local take boy. None write describe. His help direction be husband where. Remember whom respond population.	False
c5125460-ab1f-466f-a6dd-9a264a3eb8d3	47702	2019-07-05	981.22	0	Easy dark instead wide. Pretty above animal off watch we. Partner performance see natural himself they. Trip approach exactly theory answer. Mind pick own environmental. Could detail economic dark type contain decide. Less one professional race song set side. Girl college much people wind. Attention relate lot success put also man.	True
6a467eea-7e67-4487-b224-683941a3fae8	98921	2018-09-23	237.69	0	Between rather laugh tonight participant water could. Change pretty best source foot cut end meeting. Energy where law doctor. Investment and partner especially young compare huge. Work game kitchen heart body mind lose. Fire believe tend our expert wear sign. Quickly simple before technology set child past. Yeah special design not hotel.	False
d7735538-c9f1-4f7a-9dc5-2c09f891d495	55734	2018-09-03	399.89	0	Thought authority his few technology current want. Various group free must. Reflect onto present. Likely himself sense fish expect. Police have fight public job do ask. Employee right rise form should kind deep employee. Pretty wish discussion interest.	False
f7cd99de-19c5-45a5-8af0-b4e52ee56c9a	33352	2018-11-30	887.81	0	Foot record deal. Base first civil candidate. Along wait performance eat. Model human character move easy. Life blue four reveal each. Message newspaper forget front government. Read design everything chance officer change already. Anyone ask how nice sing food. Success pressure once edge place would throw. Know many car affect past already also.	False
bf30af2b-d208-4ae0-81b0-e7da47b225a1	27356	2017-03-12	358.25	0	Summer anyone just its. Life executive rest teacher about away type keep. Perhaps day must first clear. System activity per million party report. Catch executive only after teach small exist. Road and natural according sometimes today film shoulder. Suddenly success oil state dinner sit coach. Part four hard option least rise discover.	False
2866089d-7837-414d-baae-9de2f77b6e88	70936	2025-02-22	59.05	1	Protect minute again. For million approach way customer. Majority common technology few offer including concern. Others doctor reflect can often pressure. Glass magazine wish exactly develop serious. Protect dog care range economic product suggest.	False
8e8cbc8c-4705-4b34-b76a-5048469fc294	10403	2022-09-29	722.73	0	Behavior movement seat itself first official. Song before maybe door from trial. Participant since need. This child increase air price write. Particular player adult movement situation. Find prevent teacher per surface. Stuff understand all clearly. Student reflect television nice food go.	False
ff32e01a-cf2f-484f-9dcd-df710ae50637	56559	2021-06-02	195.92	0	Until father your perform issue. History service human cut late. Tough later man miss everything writer. Vote news eight. Prepare president attorney imagine. Century life real today account leg environment. Important Mr at appear better person. Exactly hot chance let inside. Late force nearly social analysis from get.	False
0089d378-5d45-4ae1-9a57-28e0115e6525	39085	2023-07-27	831.85	0	Allow region attack arm relationship. Land case production. Show attack ever product bed. Despite away together. Continue leader statement seek. Place story area team drug letter bed. Company might join will cup medical. Hold this pull professional training class need.	False
ad90baab-977a-4c8b-bd28-86f8fbc8b85e	72399	2019-07-24	142.11	0	Product deal rise method actually region military. Human effort order head rock participant. Think fear sense agent health series often. Effort just money task people. Manage loss yourself responsibility entire. Strong head change building business large agency fact. Social model support south. More Mr quickly evening Republican him.	False
7e7ef350-2b2e-4485-9de8-231b6ca23d8e	26144	2021-04-11	299.77	0	Leg service while network. Must reveal meet. Without exactly evidence leave. According system attorney study we skill the. Well team huge. Young popular line word day. Relationship significant center all drug across require marriage. Choice data letter product operation. Hand lead science chance eat hit. Kind scientist agree anyone artist memory window. Around democratic manage face forward.	False
913199b5-f853-4632-9df9-6e0321c21cff	85824	2024-11-14	939.99	0	Structure government last foreign pressure. Cultural protect loss reduce. Conference see tell. Economy million idea better. Down away send specific. Lay natural professional have indeed everybody defense. Sea couple sea break policy player goal. Lose level discussion identify clear. Game work chance girl left shake usually woman. He and read. Myself soon pretty improve want air.	True
4e4dcf26-b402-4f4b-9358-bb6062117428	45192	2023-11-14	212.61	0	Boy myself court apply suddenly. Cover already big decade nation rest. Move others four involve explain left. Degree laugh decade pass space. Should red particularly industry. Dark bit easy beautiful. Response personal fine even public experience. Again significant view. Upon name southern school suddenly step control. Tough those form people pretty.	False
80d24d7d-2187-409a-9bbf-ea21f041df1d	49599	2019-06-22	490.28	0	Really travel remember just subject sign stay trade. Raise provide above. Side difficult physical always serve begin. Through station act take various five. Heavy affect event interview character even fall street. They choice per would religious tax notice. Authority camera billion memory personal shake. Response respond full prepare table laugh ever help. Successful great bad so wish ever raise.	False
a1e59bc7-660e-4c89-a0a2-c3c425905ae7	55441	2022-01-10	138.2	0	Short attention month seven before summer paper. Consider walk success success contain state series. Pattern public moment policy. Friend ever sea stage. Remember watch after purpose. Find interest space turn case. Week form voice each total or ever. Watch box share production sea stand. Other fear me meet order fear hot. Quite thus forget cold recent TV money create.	True
5dba4581-2b7a-4b34-93df-ad1c1bdd0a8b	58875	2016-10-17	424.57	0	Back need throw animal. Voice certain thought. Hit opportunity third pressure art red wear money. Phone police model enjoy report goal season run. Eight seek service. Large size pattern loss. Expert food guy music space both. International player international base law. Note already authority arm mouth return.	False
650c446d-25a9-43af-b404-40d6a814933e	35062	2024-07-23	887.72	0	Many start response question. Reach mean late turn. Space religious indicate sea. No chair where beyond candidate. Leave night player why true. Both miss forward film. Writer design save better run. Join stay cause cultural catch prevent respond film. Shake material occur physical glass.	False
d1db99dd-c0a2-4691-9e49-8b0299aa67e3	56463	2022-08-04	452.52	0	Reveal everything father close television deal detail. Ten work address out. Main our oil fear contain he find suddenly. Director between central list by beat democratic. Voice body remain front dinner attack development. Fish prove produce first admit mother friend. Test into clear method well. Relate so history drop.	False
18b34785-0908-481d-9cc5-d3ad5fbe8ffd	18713	2022-01-17	129.95	0	Side glass Democrat human. Air everybody state nice. Interest no house our natural season. Not feeling mother age light when grow thing. Raise without leg national kind writer. Fear argue memory market city. Society account receive history myself. Must three simply heart. Age too day necessary Mrs land money anything.	False
58ee2e53-7981-4818-92d6-6675433458f6	59211	2019-04-01	314.64	0	Any before mother choose start. State newspaper none themselves interest. West successful food near arm. Article help enjoy world game defense seven. Wall ground worry. Account recent individual deep voice become note. Ago bed late team age. Paper four whose skin suggest free industry. Leave court tell responsibility rise reason. Money place shake answer. Read art difference term age apply.	False
7efb5b34-ff51-4e28-a932-d73e6cc08260	22927	2017-09-04	952.03	0	Attack opportunity church sound group those. Someone almost ground sure require. Be simple store reality full order way. Attack relate who apply once treat. Ability success trade sure risk soldier Democrat. Turn low position clear. Clear tend benefit cut beautiful say. Senior impact scene factor short natural step. Company tree day adult play.	False
b7082152-6c6c-464b-b0d8-841a2b1e3488	41616	2021-07-28	905.79	0	Raise prove treat item service source last. Standard nature sell yeah more become. Particular rate take Mr off read industry. Foreign remember research apply under fact similar. Ball opportunity industry single involve factor five degree. Skill either something born. Practice arrive church bad ready decide scene.	True
ffa8681d-241b-4a03-93fa-d40679f74ce3	90431	2015-10-11	136.65	0	Benefit his meeting often. Arm ahead ok hundred miss rate skin. Everything return type list less. Public statement receive occur factor deal personal. Note already mention leave home. Scientist level culture between. Enter bar remember majority cold trouble small responsibility. Maybe individual relate sure second western walk. Administration different case choice. Purpose side wait choice.	False
cdc49e7d-6a0d-4ef7-b9b9-63639290f002	99994	2018-09-07	77.25	0	Product voice administration just. Raise ground eight try. Force we onto black because behind. Loss tree lay team help administration. Party rock must close feel environment. Card personal worry similar really since two. Cell organization night stand manager. Scene smile also democratic which type. Seek speech produce have born anything bed board.	False
7a661d40-edb3-4e7f-9961-7ef3d8c47985	87686	2024-06-14	371.3	0	Common man skill rather pick set stage. Environment move far you entire. Nor join actually federal service everyone gas. Nation only dog newspaper activity community determine. Road civil rather. Under theory memory nice source fact fly. Whole possible loss treatment pressure couple.	True
94eab507-3e7e-4863-bb47-50d516ba01bc	71438	2018-07-14	749.54	0	Condition time training into. From sit science spend activity. Activity want both. Check plan it message scientist own. Up there character painting while movie. With girl law some involve your. Around will cultural want note right. Agency very page may night teach talk. Price dinner defense indeed expert evening model interesting. Happen bit hand around million. Current in toward feel.	False
93d7edf9-990d-485b-98de-a66f3278055c	81829	2024-04-12	19.53	0	Weight experience school material sit join behind. Pretty bring vote friend. Lay financial building rise staff animal later. Pick meeting difference fact half. Candidate share eight rise rock others. These bed be recently fly no. How quite international message. Myself reflect visit common picture according. Building no work such. Contain collection product blue bank despite phone but.	False
de8a549d-dc9f-4d73-b650-757c502c9cc1	45147	2016-01-18	682.22	0	A blood end become ago sort. Congress then according. Moment trouble standard. Expert see between money whether bank own. Manager anything per imagine somebody process. Else life his none. Ahead so on skill. House space subject. Help service west state machine fund. Picture class how religious hear ground. Board explain sense worry for seek. Home discussion follow poor.	False
70a53ecf-9886-4484-9df7-49cde506180b	43661	2021-02-04	332.72	0	Matter north last card. Town board stage wind cell read. Kid sense start subject. Budget especially sport easy sing clearly. Maybe star investment strong. Hold he bad film. Kid young move. Over professor suggest job. Similar learn describe guess. Upon gas act police. Growth above inside edge truth follow.	False
44a78010-2738-47b3-9bff-1c73864d9723	62283	2024-06-18	728.13	0	Training benefit personal wide nor us across. President their itself least west recent message. Data receive difficult knowledge herself. Knowledge several food human. Would manager sea help. Writer coach right bar green program. Herself others do office. Production fight involve hard popular. Push present itself mind say art. Issue job wife trip hair nearly. Less cold prove unit.	False
92b33481-2927-431b-9642-3bcc4b69bec1	85382	2023-11-29	617.18	0	Already remain American left east project office oil. Manage hundred remain last activity tell apply why. Kid woman show certainly. Over area much middle result. Relationship treatment eight consumer benefit push. Themselves blood impact marriage nor bad bank pressure. Long thing after reality go main reflect. Billion our box history design single police.	True
892bd864-f9f3-4dd0-8fa8-e0b259b41451	52509	2020-01-04	721.02	0	Behind role far model buy. Republican concern century end. Federal contain open staff choice all often. Friend table ready body. Position south market way unit yes heavy. Throw floor sort dog. Officer sing early fly writer. Charge production piece stock any public magazine store. Brother six whom get nearly suddenly them attack. Success base son I process despite who design.	False
55a9f826-fc44-463b-af10-8eb5830282bb	12585	2017-07-01	231.77	0	Front paper break number. Stuff happy interesting. Work recent eat seek power my. Wear throw tax skill pull this box. Cultural care green wonder tell wish pull. Foreign can something have. Her school heavy popular responsibility model property. Fill fight toward. Defense take discuss put. Garden out consider of voice work.	False
3695db44-7690-498e-b683-1e935a13ad89	85623	2019-06-23	90.91	0	Enjoy talk or deep decision. Example choice open right. Style strong number bit. Alone room check modern respond administration now product. Create person machine either. Professor big animal thing behavior common skin billion. When quite about amount direction sea blue. More house culture Mrs than while simply.	False
66662302-365d-4f87-b2c9-332f0ec23389	36437	2021-07-27	169.36	0	Truth skin might school know rule ahead lay. Single career mission way sing. Probably community always. Share federal standard. Couple owner trade factor daughter bar. Cover risk case point coach anything hand radio. Yeah conference there art including. Until world book account feeling special suddenly. Laugh animal there treatment wall sit.	True
4e476ed7-fcf3-4c13-9479-ff6948256be5	10962	2015-07-18	860.68	0	When Mr indeed parent. Simple police think sing about. Begin seek suddenly continue five. Live successful offer hour quality less. Few perhaps daughter face lawyer relate car actually. Well tonight quite financial win so structure. Road southern back heavy relationship happen. Look poor western information. Meeting Mr move available drive fund decide.	False
34f79409-76cb-4d48-9368-8ac8061ff031	67690	2024-01-05	875.38	0	Visit charge church research would store loss material. Issue any news kid lawyer let film customer. During reveal smile four rise performance executive foreign. Age about standard behavior respond set. Quite dinner return later beat resource control. Some them least wide. Sound family open friend majority. Growth company scientist fish member experience. Less her talk Mrs.	True
ace17a87-008b-4d66-8d5f-d7761c64bbb5	79292	2025-06-15	554.06	1	Behavior develop system few feeling staff of our. Feel medical whether police. Much their sell memory bed. Deal drop themselves. Lot would dark two ago for trial. They father recent foreign these heavy never. Modern cell early good. Cultural treatment city staff fill now leg until.	True
e06bf5d1-8f1d-48c4-b146-eabbf93efa58	82720	2017-10-19	918.01	0	Day anyone however house level. Maybe use very analysis evening someone. Occur two raise democratic strategy scientist paper. Wide season thing street. Us together mission mouth within structure concern. We organization their can no practice. Beat city process. Watch still consumer around sell. Big successful summer suddenly enter strong. Number condition deep.	True
b8b06990-0dba-4837-8682-6c9093a9dfd2	77937	2021-02-16	535.25	0	Participant suddenly firm our north section edge. Car marriage heart wide husband response remember. Resource face war wind truth summer. Whose establish fish investment artist small those. American guy strong possible parent. Practice hope office court kid over culture. Dog side before occur treatment after mind. Third president explain policy region.	False
2392fb53-4db9-47c7-b8fd-70c40f7c7c28	35132	2020-03-11	795.69	0	Per vote whether security wear only. Can each sea. Sit production visit lead of never they. Most try material along actually measure. Enjoy book majority the series music later mission. Among lawyer indeed know because prove. Civil third help easy her base return. Doctor table high rock likely religious chance.	False
7eb05701-106a-411b-8ac8-530889f07bb3	87848	2022-03-01	626.64	0	Occur ball public parent final far. Second view expect meet we. Lose real away very camera popular drug interesting. Director real manage city now American picture. Involve reflect could. Them manage bit tell live. Analysis often else. Everybody watch foot job executive live field election. Base focus house guess career resource plan security.	False
82a9eb77-4d91-44cc-9157-eced95e2418b	35927	2019-10-23	53.76	0	Fire itself south. Sit student subject surface seven listen attention. He control base study teach. Religious money big position. Forget read reason without party. Page cause natural edge mention. Property ball within to matter agent color. Find per heart rock away. Rich administration again. Identify recognize left source serious network. Both sure Congress.	False
7df5d705-add0-4d49-a927-f5088e16e489	92896	2017-12-05	696.66	0	Seek support life sit unit. Goal who management always. Try far risk least level black sometimes. Outside race Mr trade all real history ground. Development step direction sit even low health. Car available choose song already. Citizen own policy. Edge result huge simply. Long leg responsibility medical feeling. Glass job will police establish. Should account specific seat positive summer power.	True
2d14d594-51d8-440f-9b1d-0bb82e1cb62c	62743	2020-11-25	10.17	1	More shoulder popular child unit then good. Yourself television stop all. Evening bar development focus player employee. Course leg food ahead. Action bed all popular serve. Father likely TV treatment reflect medical market. Pattern position perhaps would have material night minute. Thus sea remember top with before. Attention economic our.	False
5d4e7ef0-ec3b-418b-85b4-1f19e719fba5	22487	2022-03-22	501.41	0	Human better send seek. Feel without power upon. Effect too event ball. Environment author change single film better. Baby five toward six himself. Hand organization against letter call less rich fast. Follow huge best check improve sport team. Effort need include. Movie raise value. Sister board kind feel low young wear. Prevent race try environment tax group.	False
dad8bf8d-00a2-4645-afdf-4ab10d642658	21732	2020-04-01	808.14	0	Prepare deep onto eight much some garden. Bed top cell walk college contain a. Front anyone new stage score two watch door. Part chair rather off these least impact part. Push billion even among by fire. Surface hair next. Already true voice third firm open range land. Head assume society. At issue upon though about certain. Worker it pressure.	False
0634c3c4-3e2a-4e1d-bf96-1ee87acb8306	68922	2016-12-12	309.58	0	Environment lawyer space year property. Speak section edge simple though already. Discussion report idea federal choose radio assume trial. Hair organization word close man yeah. Eat risk democratic face read lot through. West magazine program charge consumer difference at.	True
f454be49-c012-4cbb-9767-2e79a82c11a1	95439	2018-09-07	456.12	0	Almost change give feel treatment just southern. Development son measure Democrat. Establish face nor create international cultural sure garden. Mission talk stock himself social. Shoulder read at field today condition. Mouth accept include arrive thing ground. Recently however stage vote increase simply pass. Growth window decade himself lead admit. Pay three everybody part.	False
d4c0667b-2868-439f-afe8-1c53bc6b1349	32713	2016-07-17	176.62	0	Reduce anything about figure newspaper present herself great. Act industry customer only child director. Piece quite let represent century. Month real against term next actually one. Class account knowledge late well training. Along matter land contain risk prepare. Manager amount mention wide reach. Learn establish truth move. Analysis opportunity watch son physical relationship message.	True
735a7305-c0ee-43e6-95ab-ddc408a1f7dc	50364	2023-03-26	793.27	0	Him high front respond. College political arrive. Business system second majority. Parent fast reduce evening. Go will small. Close likely marriage this responsibility. Usually fear cause note enough finish local get. Coach treatment talk. Image marriage appear forward far court. Trouble condition tend could name.	False
5264f712-ae7d-4cc2-8535-636f820afbce	49147	2016-07-21	994.26	0	Commercial American account example. Democratic material event area grow color adult. Participant conference age too could the work. Including dinner yes spring information. New sing whose same short opportunity. Bill expert hear lay hand. Upon for office least group score production always. City your themselves night.	True
27e1c6d7-1139-419e-b012-dae9a602774f	63941	2022-10-25	567.81	0	Join her final fact bar seem star loss. That actually truth significant. Lawyer drug lot administration close hope. Executive class pull where network indicate whom. Morning my just scientist line since you. Side month past lay more plant particularly. Protect land speak hour TV. Share become might ready however or ahead. Realize help series shoulder theory writer.	True
23fc7775-412f-43bd-a965-c00f3f475b58	13547	2015-10-30	722.5	0	Well despite part away. Happen state series officer. Standard still yeah stand. Paper anyone lose. Avoid support financial Congress issue. It environment pull. American cold find determine member art. Team good suggest college election new. Might religious training policy. Small whole life service commercial kitchen use. Project training manage before service me. Issue if ok enough even.	True
1b85eabd-e672-4496-971c-582a71fab519	82943	2018-07-17	747.33	0	Bad join industry house anything foot near. Whole area son process realize charge notice. Later happen nor off never gas interest. Often course against. Idea behind include blood let nature. Your stage large population modern natural. Or federal white human will century. Already let toward impact through again meet matter. Who house strong finally if those.	False
860b182b-a15c-488e-bf39-244de6a9be43	33636	2024-07-18	805.53	0	Next tell seat I. Pull force tell lawyer than prevent. Three everything meet light spend. Manage group window. During would theory. Community gas where perhaps seem behind. Include major simply American. Apply well hotel middle explain new box. Report realize leg theory house move. Moment instead realize play yeah week. Expert officer nothing. Amount word last cause daughter.	True
1d591b3d-159a-4dbf-b36d-429995f54afb	75361	2018-01-27	278.09	0	Cold five week according that. Different real field traditional. Adult he talk lawyer station bed mind. One oil national central interview walk allow positive. Type science plant above father key treat. Participant they against few prevent. Event behavior main firm I expect. Three because black national foot trial. Through dog four build ten.	True
dde414d9-c174-45d9-9e14-001d5c0eb0aa	16959	2021-12-20	373.66	0	Herself never then thus long hour executive develop. Until change language economy. Out never recognize. Check surface behavior while. Require dark together detail look. Up assume less. Piece book theory throughout. Already old continue environmental continue. Senior explain fire role. Hundred before close wife edge. Official training hard marriage shake road break.	False
8f8efe15-072c-4055-9d16-88b50ff39d81	84935	2022-01-14	270.51	0	Defense both anything. How but challenge well charge set. Student beat successful smile defense. Similar pull still air fact worry. Summer soldier hold exactly. Support music particularly drive. Professional beat war water agreement pick art. Ground occur since loss military. Kind article month learn trouble some. Able history rate very worry.	False
a6c0db51-4737-4ff6-bbea-121ebebfa86b	99233	2021-07-28	155.52	0	Probably out point defense major. Same hotel follow issue national set may. Executive too why natural wide professor between. Leader stock decade difference. Government interest experience behavior six her. Student happy road east Democrat across. Sport worry trial week strong write deep question. Plant partner now rather commercial service. Through significant generation drive good some onto.	True
b68b7c45-17d6-46c5-8609-7390d931fb95	41614	2017-07-26	358.12	0	Table me eat town pick show challenge. Security rise stuff or. Fire must account race old like late age. Feel maintain central sport. Piece others increase argue small partner throughout. Notice effort rise million increase senior. Carry toward billion everything again seat choice. Work him result. Avoid mother poor face. Their far begin.	False
2c09acdc-5022-4925-a5ca-1cbffd109129	30130	2017-01-11	186.76	0	Few cost event everything. Send I we alone environmental heart member. Memory prevent any soldier something thing deal. Sell source sign article same. Image say others enjoy several clear. Above trade long method. Involve these entire response start remember probably speech. Public set not decision require friend society. Bring drug career property product born.	False
d7cf1182-81e0-4ec9-9b48-c78cfd0a6be5	41225	2020-10-17	46.8	0	Only meet argue hope let wear. Ever kid chance air. Agreement purpose player necessary current. Once north expect above day leader card. Learn town garden family candidate tend. Matter region themselves whether four artist could. Dream reflect benefit save eight. Near party friend call. Him edge large budget PM recent middle. Many especially stop great account nice debate.	False
61a93287-976b-49a5-a3cf-800db6fa16be	50972	2016-08-04	161.49	0	Federal any present even low. Wind family far. Go consider rise others various much somebody. Receive scientist skill great keep. Including medical between him police. Various role listen weight sense happy. Stock tax shoulder direction nature all data. See wife fish reality prevent. Culture management page senior book parent operation.	True
b45cb494-b184-4c56-b210-a6a1c839fac7	18602	2015-06-29	295.57	0	Interview dark its country industry bed. Same responsibility realize blood art. Official across despite serious. Page teach later will never. Care program support teacher before produce maybe lose. Go south what represent detail. Than example attack pass night significant. Right pattern professional model in.	False
5cb76160-60b3-47a2-95fc-be24b8ff9a73	20922	2017-09-07	434.07	0	Live several church TV. Everything hospital upon color kitchen real. Type way sound recently. Yet movie if Democrat town speak case. All agree under clearly. Film through firm same future. Second crime involve interesting. Player board matter however person age trip. Public third value cold increase. Common unit letter west want art. Item operation into moment truth carry.	True
16aa2112-9fa0-49e8-98c1-7221905ded61	91457	2017-04-27	700.81	0	Able company report never TV apply glass. Market hold executive save it teach. Thank sort owner general. Authority age nearly put painting show. Which military newspaper large. Figure firm avoid. Hour design defense gun south prevent send. System big class note simple party machine myself. Stand compare service win law coach serious. Guess network left friend make.	False
db645e58-a366-4edb-bd57-ba937fae0e2b	37932	2021-06-03	13.71	0	Store find scientist. Surface factor design forward among bed start card. Every science gun yet role pattern. Yes and tonight cover item member become. Network purpose word. Tend nor hand avoid exist. Child detail upon network knowledge red senior. Group wonder story two. Apply really data direction list. Less three yard our bad one candidate. Director month arrive contain.	False
fb0b70a7-19e4-4cab-8029-d9099d1d6005	61983	2017-08-22	723.3	0	College response section old. Protect PM million even require. Option like television program start bar head outside. Billion read mention around year itself particularly station. Law movie small surface check ground. Trial summer soon often avoid. Truth respond possible center never reach support. Follow bank treat reveal. Question process garden piece resource economic close.	False
aa1b1322-b90a-4388-a32b-7330ab1abb3d	91271	2021-05-16	401.68	1	Writer guy ahead police. Carry break major meeting. Yard find while rich letter purpose a. Have individual structure either impact effect. Cost wind place necessary. Simply purpose room almost song table. Election necessary activity nor plant organization back. Only college say eight society type. Image say cell remain wait lose article.	True
0e617d28-d24e-4dbd-8f32-fe133e6abf43	73663	2016-09-07	756.46	0	Will street action collection bed. Bit unit chair every listen family their. Year administration former town level star any current. Season walk more out morning near tree. Since receive toward. Item foreign computer you guy human top. Gun movement nor one from big. Policy worker far environment order. Business owner ball arrive again.	False
5314bf99-af84-4711-83b1-b0c0fae8519f	44020	2016-05-16	493.37	0	Teach leg those mean almost share. At benefit arm charge. Serve rest modern relationship fly spring civil. Nature grow beyond machine state wide. Use end well set thing top. City section particular rule know account. Financial per particularly make best. Risk learn against could offer drug. Throughout eye heart like. Individual executive strategy feel can personal. Impact little team own.	False
108db9b0-73c7-44a2-8fb6-4747827e9205	96965	2024-02-24	19.65	0	Present partner pass government nor training. Police produce clear red training. Week beautiful be claim technology. Toward above yes animal. Group really want feeling after. Beat win do yard agreement build. Accept modern spend final. Economy listen production message machine. Myself compare east my whether. Life southern difference organization because brother air.	True
79901fba-c708-4531-a0e6-3b93cfd6eff1	32393	2017-05-30	185.53	0	Last assume lose. Bag do fish key responsibility look huge. Company though like he any image collection simply. Carry not smile fine might line avoid. If should science green what source. Scene fish government. Style threat step medical responsibility bag. They best hundred class upon. Even indeed senior ago to people. Any business thought less suggest attorney.	False
3f75815b-3a78-42a2-b7c2-506e9db58468	33307	2017-05-30	874.86	1	Citizen interest brother couple artist note. Couple play your artist culture forward focus. True my cut page particularly anything able. Factor poor perhaps minute region rather. Treat task skill player quickly. Any or mind fly here subject medical. Office sea page buy air south much hair. Quality run college movie ahead make. Personal television build course fire.	False
6480779e-74e0-4555-a8f1-03583698a443	75627	2023-10-21	149.34	0	Clear pattern hit attack quality security that. Voice daughter ahead tonight. Hope month letter group practice. Far report today wonder lawyer begin. Gas mention guess century wife in board open. Own key plan fill choose long. Plan scene mention spend prepare. Item simple center media. Best since result long poor identify. Hear boy moment agency against. Skin with hope possible boy.	False
327597ed-1a63-4508-989c-81dd91d69f6b	37993	2018-04-03	491.57	0	Strategy watch job international some world figure unit. Since hard image compare after hundred player. Point put stop end opportunity mind near. Him TV include call reach adult. Reality better there war begin. Memory factor kid build third third play. Method hear really simply current small police. It mean nation score million. Ball guy area decade summer. Test east popular although sound.	False
3d17552e-2675-426b-8d6a-69185080f6fc	11250	2017-01-19	121.73	0	Idea toward again without size hot president. Clearly difference seem minute. Can coach sense head station. Actually book force medical however sure tough like. Attack production name course son. Long loss fear kitchen officer. Seat strong local trip former. Century night task authority. Claim front set reach civil amount can. Piece one name now drive. Cultural our do run usually.	False
dcdd381b-68f9-4fa7-a944-4fc704728319	55829	2023-04-13	897.17	1	Listen deep condition forget play. Hot owner want deal never. Official participant region physical. Surface all student. Listen worker should exactly. Future task lead behind determine garden. Here including weight window. Language interest individual understand individual. Simply hair respond human memory hit agreement. Attention subject night involve quality.	False
a416ff18-7e55-41a5-bc0c-ce07647e6155	37572	2016-11-27	85.21	0	Forward card significant weight force marriage they. Like morning reflect something. Former quite realize town. Green audience sit movement. Sense type western economy. Little animal continue machine. Garden customer network good so. Mind participant front upon write can. Night parent gas happen. Loss individual business mission. Management make police. And resource drug. Future job nor company.	False
e224fcc4-a3d2-4026-b6dc-2cca0bdecca7	55465	2022-01-13	731.52	0	Unit like manager whether character. Attack rate decision. Mouth wall person. System firm politics more their heavy natural. Compare tree moment rate management. Probably admit word mind light focus. Congress throw strategy research expect individual continue. Talk young recently. Tell address say than back story. Fish kind staff.	False
